filename,filesize,e_magic,e_lfanew,Machine,NumberOfSections,TimeDateStamp,Characteristics,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MajorSubsystemVersion,Subsystem,SizeOfImage,SizeOfHeaders,CheckSum,NumberOfRvaAndSizes,sections_mean_entropy,sections_min_entropy,sections_max_entropy,sections_mean_size,imports,imported_functions,label
pia-openvpn.exe,1136328,23117,128,34404,12,0,38,5376,5368709120,4096,512,4,5,3,946176,1024,1147327,16,3.136344515165655,0.0,6.213485978125116,75349.33333333333,11,526,0
protocolhandler.exe,16702824,23117,288,34404,9,1752817227,34,10986912,5368709120,4096,512,6,6,2,16756736,1024,16730361,16,4.38753304660882,2.085329513985684,6.480815625776391,1853383.111111111,17,724,0
AcrobatInfo.exe,37336,23117,264,34404,6,1752605719,34,12416,5368709120,4096,512,6,6,2,45056,1024,47272,16,3.6823787013355247,1.3543736476923918,6.091725361515307,4266.666666666667,11,81,0
notepad++.exe,8719360,23117,296,34404,6,1752018044,34,4421004,5368709120,4096,512,6,6,2,8740864,1024,8757144,16,5.869746670770033,3.7832677639702426,7.536059057262852,1450922.6666666667,19,586,0
EAAntiCheat.GameService.exe,120712440,23117,320,34404,11,1752240122,34,14822048,5368709120,4096,512,6,6,2,120909824,1024,120735539,16,6.029651524950137,2.458112863824327,7.999996703038269,10972811.636363637,1,1,0
filecompare.exe,322872,23117,272,332,6,1748920637,258,125337,4194304,4096,512,6,6,2,323584,1024,330459,16,3.9222209821308938,0.0,6.756094835173123,50090.666666666664,1,119,0
createdump.exe,65856,23117,256,34404,7,1713305836,34,12000,5368709120,4096,512,6,6,3,73728,1024,119380,16,4.295625157498213,3.196899074738703,6.432206230999765,7753.142857142857,11,85,0
SCANPST.EXE,89368,23117,272,34404,8,1752818997,34,38576,5368709120,4096,512,6,6,2,229376,1024,131449,16,3.6742691739405684,2.1293445237161146,6.302929386263936,8384.0,16,134,0
upgrade.exe,783776,23117,296,332,7,1744787774,258,94752,4194304,4096,512,6,6,2,786432,1024,812236,16,4.2761580199180695,0.7903686829643138,6.644267453689497,108324.57142857143,1,6,0
NPFInstall.exe,308096,23117,264,34404,7,1705531703,34,48496,5368709120,4096,512,6,6,3,319488,1024,310930,16,4.38438070077821,2.345370797217584,6.496754675321096,42349.71428571428,10,148,0
vcredist_x86.exe,6503984,23117,240,332,7,1398796060,258,163358,4194304,4096,512,5,5,2,405504,1024,6551998,16,3.71613387298872,0.0,6.505487524753763,53540.57142857143,14,274,0
OfflineScannerShell.exe.mui,7680,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,16384,512,64270,16,2.822621543871906,2.039919881418639,3.6053232063251732,3584.0,0,0,0
expediteupdater.exe,349656,23117,256,34404,6,4116985144,34,190128,5368709120,4096,4096,10,10,3,344064,4096,404168,16,3.7898280049352326,1.7259296620873343,6.305756703508767,55978.666666666664,43,206,0
repair_tool.exe,355424,23117,256,34404,8,1736807997,34,144436,5368709120,4096,512,6,6,2,368640,1024,393783,16,3.7944845384874357,0.020393135236084953,5.496216672612527,43008.0,14,552,0
OneDriveSetup.exe,91591544,23117,296,34404,7,3016531239,34,2088384,5368709120,4096,512,6,6,2,91627520,1024,91611738,16,5.2012950525519175,0.5703483918359332,7.996691077220054,13082843.42857143,27,612,0
piactl.exe,177752,23117,264,34404,6,1711540757,34,79528,5368709120,4096,512,6,6,3,176128,1024,240628,16,4.80206928864922,3.3465832250819125,6.078663800718174,25941.333333333332,13,308,0
EACoreServer.exe,113824,23117,232,332,5,1693245607,258,8967,4194304,4096,512,5,5,2,122880,1024,119826,16,4.510780542183019,2.7625147340632004,6.517343581820237,20480.0,4,66,0
FileCoAuth.exe,2254208,23117,304,34404,6,497896431,34,1259472,5368709120,4096,512,6,6,2,2273280,1024,2286877,16,5.512486935948775,4.546342585090579,6.413852590530006,373760.0,40,888,0
alanwake.exe,3035136,23117,264,332,4,1589820972,259,2113109,4194304,4096,512,5,5,2,3805184,1024,3072707,16,5.99313088770194,4.313425354419171,7.686462216099891,758528.0,21,1858,0
appvcleaner.exe,1572256,23117,280,34404,7,1752819114,34,927856,5368709120,4096,512,6,6,2,1576960,1024,1633723,16,4.646969540566823,2.2428589626006117,6.319580637668603,221403.42857142858,19,263,0
pubs.exe,1233664,23117,208,34404,2,1752821470,8226,0,6442450944,4096,512,6,6,3,1220608,1024,1250562,16,3.0449632230744474,1.9978485932519856,4.092077852896909,605696.0,0,0,0
esrv.exe,1088624,23117,280,34404,6,1746527396,34,9184,5368709120,4096,512,6,6,3,1863680,1024,1125242,16,5.4359853909695595,4.637805098293443,6.138389516367349,179285.33333333334,32,363,0
accicons.exe,4276504,23117,208,34404,2,1752821282,8226,0,6442450944,4096,512,6,6,3,4263936,1024,4284608,16,2.9352008504414613,2.021058216328398,3.849343484554525,2127104.0,0,0,0
ai.exe,704648,23117,280,332,6,1747893494,290,351584,4194304,4096,512,6,6,2,724992,1024,760189,16,4.455552255421963,0.0,6.758363933944567,113834.66666666667,7,127,0
pia-client.exe,5281984,23117,296,34404,6,1711540835,34,454232,5368709120,4096,512,6,6,2,5279744,1024,5319468,16,6.107115424945274,4.1463226311435895,7.604669654085161,876629.3333333334,28,961,0
VBoxAutostartSvc.exe,91592,23117,264,34404,6,1728579610,34,25856,5368709120,4096,512,6,6,3,94208,1024,143772,16,4.740972030929803,3.225737782438103,6.03340351283102,13226.666666666666,17,200,0
aimgr.exe,521896,23117,272,34404,7,1747893519,34,105360,5368709120,4096,512,6,6,2,520192,1024,542636,16,4.352041616512659,0.0,6.435459771174889,71460.57142857143,5,89,0
chrome_proxy.exe,1479248,23117,120,34404,9,1753251627,34,757456,5368709120,4096,512,10,10,2,1552384,1024,1486170,16,3.7353633488993,0.0,6.559219998675109,163100.44444444444,9,169,0
ShowAppPickerForPDF.exe,82904,23117,256,34404,6,1752605543,34,35856,5368709120,4096,512,6,6,2,90112,1024,130287,16,4.831122368611806,4.083107086119184,6.066179263467102,11861.333333333334,13,155,0
SingleClientServicesUpdater.exe,240258520,23117,288,34404,9,1752605307,34,143216,5368709120,4096,512,6,6,2,240283648,1024,240300597,16,4.346600511472597,0.0,7.999662928339779,26694087.111111112,5,129,0
VBoxBugReport.exe,80256,23117,256,34404,6,1728579612,34,30656,5368709120,4096,512,6,6,3,86016,1024,83340,16,4.664875300627906,3.8983295657324843,5.9097054575692125,11349.333333333334,18,191,0
nvcontainer.exe,1277480,23117,272,34404,8,1726579632,34,441872,5368709120,4096,512,6,6,2,1302528,1024,1293431,16,4.301955021080237,0.35064057787291114,6.412029427224094,158336.0,6,198,0
MsMpEng.exe,128376,23117,248,34404,6,388960195,34,46784,5368709120,4096,4096,10,6,2,122880,4096,169638,16,3.54671280510866,0.788598176750274,6.297615904693691,19114.666666666668,12,119,0
os_update_handler.exe,1854616,23117,120,34404,11,1753135335,34,918336,5368709120,4096,512,10,10,2,1941504,1024,1891711,16,3.6609788687457243,0.0,6.548942554914274,167563.63636363635,11,227,0
VBoxSVC.exe,5545352,23117,304,34404,6,1728579629,34,2001360,5368709120,4096,512,6,6,2,5509120,1024,5552029,16,5.608998566682142,4.737090243306358,6.2453066353007,914261.3333333334,25,995,0
WCChromeNativeMessagingHost.exe,268760,23117,264,34404,6,1752607529,34,147392,5368709120,4096,512,6,6,3,274432,1024,320452,16,5.0387020823395625,3.971542063758061,6.3237174199205075,42837.333333333336,18,282,0
Microsoft.Mashup.Container.NetFX45.exe,36704,23117,128,34404,2,3968636059,34,0,5368709120,8192,512,4,6,3,32768,512,72117,16,4.759137041496974,3.8246917856855953,5.693582297308353,7424.0,0,0,0
msinfo32.exe.mui,31232,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,40960,512,56511,16,2.8620893426867857,2.074590486739953,3.649588198633618,15360.0,0,0,0
vcredist_x64.exe,7194312,23117,240,332,7,1398796060,258,163358,4194304,4096,512,5,5,2,405504,1024,7194500,16,3.714217738258018,0.0,6.505487524753763,53540.57142857143,14,274,0
pia-service.exe,1397472,23117,280,34404,6,1711540915,34,848328,5368709120,4096,512,6,6,3,1396736,1024,1454836,16,5.378947564770086,3.8663296175407167,6.255189368715513,229205.33333333334,29,1396,0
capinfos.exe,345320,23117,264,34404,6,1728499500,34,20000,5368709120,4096,512,6,6,3,356352,1024,354956,16,3.5612527750881804,0.8346283374840535,6.024590393137102,55466.666666666664,11,142,0
MSQRY32.EXE,882384,23117,280,34404,8,1752820887,34,721984,5368709120,4096,512,6,6,2,897024,1024,936884,16,4.606041614479473,2.60836287061038,6.420022304950023,107520.0,16,173,0
AcroTextExtractor.exe,63448,23117,272,34404,6,1752606771,34,28944,5368709120,4096,512,6,6,2,65536,1024,125394,16,3.9758116961943535,2.357140448391168,6.167991668393931,8618.666666666666,18,135,0
uhssvc.exe,402904,23117,248,34404,6,3613137501,34,211392,5368709120,4096,4096,10,10,3,397312,4096,451697,16,3.922288705724846,1.9684528334920945,6.343715290647833,64853.333333333336,57,261,0
EALauncher.exe,3704992,23117,320,34404,6,1753118378,34,809412,5368709120,4096,512,6,6,2,3723264,1024,3730260,16,5.430187973797719,4.000046622897428,6.512427195598438,615594.6666666666,31,523,0
Link2EA.exe,16672416,23117,360,34404,6,1753118466,34,9377220,5368709120,4096,512,6,6,2,16789504,1024,16691855,16,5.73114024478506,4.936219652777746,6.4757755569234465,2776832.0,47,1600,0
TabTip.exe.mui,2560,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,12288,512,54193,16,2.818027840394548,2.038404338449152,3.597651342339944,1024.0,0,0,0
pip.exe,108422,23117,248,34404,6,1659768065,34,17020,5368709120,4096,512,5,5,3,135168,1024,173202,16,4.310408883489048,1.9811418097399107,6.386572043518898,17834.666666666668,2,86,0
python.exe,105840,23117,264,34404,6,1733253111,34,4768,5368709120,4096,512,6,6,3,106496,1024,137589,16,3.3318160076237473,0.5324895658143383,6.165073534527923,15104.0,8,44,0
unins000.exe,3542871,23117,256,332,11,1736350595,258,2947496,4194304,4096,512,6,6,2,3584000,1024,0,16,3.8007353491172413,0.0,6.727518760891704,319767.2727272727,14,555,0
t64.exe,108032,23117,248,34404,6,1659768065,34,17020,5368709120,4096,512,5,5,3,135168,1024,173202,16,4.310408883489048,1.9811418097399107,6.386572043518898,17834.666666666668,2,86,0
pyw.exe,763672,23117,272,332,5,1696251082,258,26912,4194304,4096,512,6,6,2,765952,1024,775151,16,5.297220123518792,2.2381642926544414,6.623904324749627,150118.4,5,101,0
winpty-agent.exe,304200,23117,248,34404,7,1734090434,34,99684,5368709120,4096,512,6,6,3,315392,1024,340956,16,4.57408258074988,2.330252579844812,6.469298681566036,41837.71428571428,4,146,0
Lenovo Legion Toolkit.exe,183808,23117,240,34404,6,1733230592,34,70208,5368709120,4096,512,6,6,2,204800,1024,0,16,4.84743547390632,2.415871688188864,6.342064746062113,30464.0,12,118,0
t64-arm.exe,182784,23117,264,43620,6,1659771618,34,13368,5368709120,4096,512,6,6,3,204800,1024,0,16,4.644959129978104,1.7257870258686245,6.428076023918834,30293.333333333332,2,86,0
vsce-sign.exe,5627888,23117,264,34404,9,1717438317,34,442832,5368709120,4096,512,6,6,3,6602752,1024,5688904,16,4.912450511413976,0.0,7.075066337390414,622933.3333333334,13,263,0
w64.exe,101888,23117,240,34404,6,1659768073,34,17932,5368709120,4096,512,5,5,2,131072,1024,119202,16,4.281914815208174,1.8839485171595993,6.397458936353405,16810.666666666668,3,94,0
t32.exe,97792,23117,232,332,5,1659768066,258,15337,4194304,4096,512,5,5,3,118784,1024,107314,16,4.760812515061947,2.1250092620028065,6.459835020868398,19353.6,2,85,0
inno_updater.exe,455200,23117,256,332,5,1731941020,290,316809,4194304,4096,512,6,6,2,458752,1024,460807,16,5.014286057362569,1.2002173749650313,6.7228534711384365,88780.8,11,118,0
w32.exe,91648,23117,248,332,5,1659768075,258,15945,4194304,4096,512,5,5,2,110592,1024,139369,16,4.748642243638938,2.140338999019617,6.475501622433869,18124.8,3,93,0
x86_64-w64-mingw32-nmakehlp.exe,25600,23117,128,34404,9,0,559,5280,4194304,4096,512,4,5,3,53248,1024,43226,16,2.269959305575328,0.0,6.011048421156982,2730.6666666666665,3,81,0
pythonw.exe,104304,23117,248,34404,6,1733253112,34,4792,5368709120,4096,512,6,6,2,106496,1024,140108,16,3.3666709598327995,0.5324895658143383,6.165860432776262,14848.0,8,45,0
venvlauncher.exe,254832,23117,264,34404,7,1733253039,34,8912,5368709120,4096,512,6,6,3,266240,1024,266753,16,4.246126421307658,0.0,6.478429703999926,34230.857142857145,2,92,0
w64-arm.exe,168448,23117,256,43620,6,1659771679,34,13768,5368709120,4096,512,6,6,2,192512,1024,0,16,4.682418115257287,1.7236163583880264,6.434787150775048,27904.0,3,92,0
Code.exe,177426504,23117,120,34404,15,1728263264,34,73722896,5368709120,4096,512,10,10,2,181542912,1536,177487771,16,3.986679005987983,0.0,6.90137613912098,11827643.733333332,16,640,0
pip3.exe,108422,23117,248,34404,6,1659768065,34,17020,5368709120,4096,512,5,5,3,135168,1024,173202,16,4.310408883489048,1.9811418097399107,6.386572043518898,17834.666666666668,2,86,0
venvwlauncher.exe,250360,23117,256,34404,7,1733253038,34,8968,5368709120,4096,512,6,6,2,258048,1024,314824,16,4.234607336046948,0.0,6.484044585218525,33718.857142857145,3,94,0
llt.exe,138752,23117,240,34404,6,1733230592,34,70208,5368709120,4096,512,6,6,3,159744,1024,0,16,4.4811555592784975,2.3589856096443995,6.342064746062113,22954.666666666668,12,118,0
OpenConsole.exe,1289320,23117,256,34404,7,1719434508,34,189152,5368709120,4096,512,6,6,2,1294336,1024,1349322,16,5.266529555925475,4.198840428082123,6.413103085116586,181101.7142857143,70,424,0
pip3.12.exe,108424,23117,248,34404,6,1659768065,34,17020,5368709120,4096,512,5,5,3,135168,1024,173202,16,4.310408883489048,1.9811418097399107,6.386572043518898,17834.666666666668,2,86,0
pip3.13.exe,108422,23117,248,34404,6,1659768065,34,17020,5368709120,4096,512,5,5,3,135168,1024,173202,16,4.310408883489048,1.9811418097399107,6.386572043518898,17834.666666666668,2,86,0
code-tunnel.exe,19675720,23117,272,34404,6,1734458233,34,14386880,5368709120,4096,512,6,6,3,19697664,1024,19682238,16,5.052376445929712,2.439267389596981,6.793150441019786,3277397.3333333335,18,332,0
rg.exe,4678176,23117,264,34404,6,1687794765,34,3060028,5368709120,4096,512,6,6,3,4689920,1024,4733100,16,4.868027525305275,2.081582673933284,6.3433236403007625,777813.3333333334,5,130,0
py.exe,765208,23117,256,332,5,1696251082,258,26862,4194304,4096,512,6,6,3,770048,1024,794552,16,5.306001426618094,2.255547366983921,6.626987772743152,150425.6,4,100,0
SpectrumTester.exe,138752,23117,240,34404,6,1733230592,34,70208,5368709120,4096,512,6,6,3,159744,1024,0,16,4.519368253803545,2.38996802530958,6.342064746062113,22954.666666666668,12,118,0
MSIAfterburner.exe,804312,23117,280,332,4,1680475782,259,427485,4194304,4096,512,5,5,2,942080,1024,839229,16,5.267225151237399,4.573973500893975,6.351640152092537,198272.0,17,1503,0
setup_wm.exe.mui,55808,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,65536,512,95991,16,2.8250097922272963,2.0976267777321023,3.5523928067224904,27648.0,0,0,0
ieinstal.exe,278016,23117,248,332,5,1825257523,258,60272,4194304,4096,512,10,10,2,290816,1024,299622,16,4.9003739430462145,0.40122122993819864,6.540274104510464,55398.4,11,208,0
x64launcher.exe,427616,23117,248,34404,6,1751072680,34,7480,5368709120,4096,512,6,6,2,434176,1024,472529,16,4.688649637648981,1.9187355642051198,6.47170480899136,69205.33333333333,1,84,0
EOSBootStrapper.exe,2643872,23117,280,332,5,1723767476,290,594212,4194304,4096,512,6,6,2,2646016,1024,2660097,16,5.611236111728337,4.022296178967561,6.626646064312586,524288.0,8,237,0
GoogleUpdate.exe,6836832,23117,120,34404,12,1751425325,34,2893936,5368709120,4096,512,10,10,2,6979584,1024,6850916,16,3.7885863575061123,0.0,6.463792079144648,568789.3333333334,20,551,0
gameinputsvc.exe,91648,23117,240,34404,7,1613681260,34,43440,5368709120,4096,4096,10,6,2,81920,4096,109613,16,1.9484253661836508,0.025275947736084957,6.028780896472147,11117.714285714286,8,125,0
secure_desktop_capture.exe,3093088,23117,320,332,5,1751072730,258,1909756,4194304,4096,512,6,6,2,3633152,1024,3122302,16,5.824866157787625,4.027341752017698,6.8200508234829185,616140.8,9,208,0
EpicOnlineServicesInstaller.exe,132179872,23117,272,332,5,1743548870,290,142597,4194304,4096,512,6,6,2,132173824,1024,132195482,16,5.872388428598453,3.48178587606426,7.997847895902083,26431488.0,6,129,0
EpicGamesLauncher.exe,37421984,23117,400,34404,8,1752690875,34,27128564,5368709120,4096,512,6,6,2,38797312,1024,37465563,16,5.804169203332704,4.6518904539790205,6.822833301077449,4674944.0,46,854,0
plugins_nms.exe,1856928,23117,296,332,7,1744787555,258,50080,4194304,4096,512,6,6,2,1884160,1024,1910563,16,4.646635667967835,2.711336652794079,6.728971405899871,261632.0,1,6,0
BraveUpdateComRegisterShell64.exe,174096,23117,264,34404,6,1730269153,34,20476,5368709120,4096,512,5,5,2,188416,1024,205267,16,4.714323967000387,2.041658059581392,6.450889261620646,27136.0,5,117,0
maintenanceservice.exe,283776,23117,120,34404,9,1752781699,34,51968,5368709120,4096,512,10,10,2,299008,1024,332288,16,4.212546821300929,0.020393135236084953,6.490212098133029,30094.222222222223,10,175,0
BraveUpdateOnDemand.exe,106000,23117,272,332,5,1730269149,258,5326,4194304,4096,512,5,5,2,110592,1024,167696,16,4.992614587322323,2.06503055435784,6.605167095498266,18944.0,2,67,0
RTSSHooksLoader64.exe,69952,23117,256,34404,6,1678809477,34,10844,5368709120,4096,512,5,5,2,81920,1024,73465,16,3.831031782687461,2.6494189973617197,5.823460711004337,9642.666666666666,7,210,0
wmlaunch.exe.mui,2560,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,12288,512,53066,16,2.969445142006193,2.0473189066460664,3.8915713773663194,1024.0,0,0,0
BraveUpdateBroker.exe,106000,23117,272,332,5,1730269148,258,5326,4194304,4096,512,5,5,2,110592,1024,121083,16,4.991031617904795,2.0635815285982515,6.604635572155815,18944.0,2,67,0
setup_wm.exe,1824256,23117,240,332,5,3970052390,258,284224,4194304,4096,512,10,10,2,1843200,1024,1867184,16,5.188376275260528,1.9268422101499507,6.7959434641680065,364646.4,24,374,0
TabTip32.exe,23288,23117,248,332,7,2367737523,258,7328,4194304,4096,512,10,10,2,36864,1024,41235,16,2.9532926730757474,0.0,6.073418152966091,1755.4285714285713,14,41,0
x86launcher.exe,402528,23117,248,332,5,1751072687,258,6378,4194304,4096,512,6,6,2,405504,1024,435779,16,5.09992478652665,2.064080130393861,6.597699814461837,78028.8,1,73,0
RTSSSharedMemorySample.exe,60928,23117,240,332,4,1616253375,259,16149,4194304,4096,512,5,5,2,73728,1024,71874,16,4.78518010900639,3.7000484176665145,6.204422056562626,14976.0,8,248,0
wmplayer.exe,167424,23117,224,332,6,1423027362,258,8496,4194304,4096,512,10,10,2,184320,1024,207101,16,3.678658210382002,0.30563874529006907,6.501354834271972,27733.333333333332,5,62,0
steamservice.exe,2938976,23117,320,332,5,1751072706,258,1736017,4194304,4096,512,6,6,3,3481600,1024,2957677,16,5.803259574465464,3.5755084383311213,6.857529751931269,585318.4,11,265,0
DXSETUP.exe,517976,23117,240,332,4,1301485200,258,28831,16777216,4096,512,6,5,2,532480,1024,537460,16,5.108086066770996,3.2434450984628858,6.665268599333472,127744.0,6,141,0
msinfo32.exe,338944,23117,232,332,5,2866916509,258,201296,4194304,4096,512,10,10,2,368640,1024,355801,16,5.5609776302092895,1.9590291598422402,7.213887373142394,67584.0,17,392,0
EpicWebHelper.exe,3760544,23117,328,34404,7,1752690167,34,2427056,5368709120,4096,512,6,6,2,4673536,1024,3769609,16,5.360975525939547,3.418947800354071,6.455632402378652,534016.0,21,324,0
BraveCrashHandler64.exe,363536,23117,248,34404,6,1730269171,34,132564,5368709120,4096,512,5,5,2,376832,1024,421884,16,4.880983168232593,2.1408372281675048,6.435476034883964,58709.333333333336,11,255,0
iw4sp.exe,3503928,23117,272,332,6,1265767905,291,2587055,4194304,4096,4096,4,4,2,34930688,4096,3566144,16,3.5813020642219713,0.0,6.68041069530531,582314.6666666666,14,329,0
eurotrucks2.exe,43642704,23117,328,332,7,1752227755,290,44839696,4194304,4096,512,6,6,2,45027328,1024,43696838,16,5.857391966492233,0.3057258846029653,7.976943856068234,6233016.0,19,754,0
RTSS.exe,436544,23117,264,332,4,1678809465,259,240419,4194304,4096,512,5,5,2,462848,1024,468772,16,5.1061881016997415,3.8127838420085105,6.377397733328671,106112.0,15,859,0
wordpad.exe,2722304,23117,232,332,6,1009485604,258,633696,4194304,4096,512,10,10,2,2744320,1024,2734129,16,4.800348936358381,1.114488722086503,6.570178093958096,453546.6666666667,17,1130,0
EOSOverlayRenderer-Win32-Shipping.exe,734112,23117,304,332,7,1743733983,290,428741,4194304,4096,512,6,6,2,737280,1024,783288,16,4.618551183094889,0.06591441234324169,7.226347201274164,101668.57142857143,5,149,0
CrashReportClient.exe,15024032,23117,360,332,7,1581888492,290,9849551,4194304,4096,512,6,6,2,15716352,1024,15084174,16,6.1891229945040545,5.57204121905766,6.705030301314142,2143085.714285714,40,697,0
Uninstall.exe,103394,23117,216,332,5,1627165264,271,13509,4194304,4096,512,4,4,2,335872,1024,195322,16,4.291464652002846,0.0,6.495258513279079,12697.6,7,165,0
updater.exe,6836832,23117,120,34404,12,1751425325,34,2893936,5368709120,4096,512,10,10,2,6979584,1024,6850916,16,3.7885863575061123,0.0,6.463792079144648,568789.3333333334,20,551,0
BraveUpdateCore.exe,199696,23117,264,332,5,1730269174,258,43691,4194304,4096,512,5,5,2,208896,1024,251847,16,5.113766459143151,2.151487607708518,6.652714748440733,37683.2,9,175,0
UnrealEngineLauncher.exe,3719072,23117,328,34404,8,1752690167,34,2344592,5368709120,4096,512,6,6,2,4657152,1024,3779032,16,5.41205359304271,3.4022520043036444,6.488295161786681,462080.0,21,306,0
remove_incompatible_applications.exe,395160,23117,280,332,7,1744788029,258,78960,4194304,4096,512,6,6,2,397312,1024,421415,16,4.257541988793538,1.1196020164650777,6.65641634871124,52809.142857142855,1,6,0
wmprph.exe,71680,23117,248,332,5,3814708135,258,54384,4194304,4096,512,10,10,2,86016,1024,130862,16,4.835509766286922,1.3418285068814653,6.696370213082859,14131.2,10,206,0
wab.exe,517120,23117,224,332,6,686701534,258,12768,4194304,4096,512,10,10,2,536576,1024,525863,16,3.6368674830787153,0.06116285224115448,6.032914655152531,86016.0,7,69,0
ExtExport.exe,48128,23117,224,332,5,1763323545,258,40688,4194304,4096,512,10,10,2,61440,1024,93704,16,4.396710203621687,0.7545226781503529,6.340379279142795,9420.8,8,97,0
LauncherPrereqSetup_x64.exe,11628328,23117,248,332,7,1385648068,258,157605,4194304,4096,512,5,5,2,434176,1024,11643826,16,3.8639399640924665,0.0,6.542500741212203,58002.28571428572,14,271,0
steamwebhelper.exe,7641696,23117,376,34404,7,1751072757,34,3514008,5368709120,4096,512,6,6,2,9326592,1024,7674469,16,4.821657461571776,0.0,6.576054885845699,1089901.7142857143,19,536,0
gameoverlayui.exe,396896,23117,248,332,5,1751072794,258,5037,4194304,4096,512,6,6,2,401408,1024,430268,16,5.127640733897477,2.2208554112217698,6.586334121810591,76902.4,1,67,0
ielowutil.exe,222208,23117,224,332,5,1279647880,258,10864,4194304,4096,512,10,10,2,237568,1024,267792,16,4.257923006962051,0.2990509103346658,5.760299972872729,44236.8,6,76,0
unins001.exe,3138856,23117,256,332,10,1676472857,33167,2909800,4194304,4096,512,6,6,2,3186688,1024,3185678,16,3.6464818360320925,0.0,6.406928747978999,312729.6,14,547,0
avpia.exe,252832,23117,264,332,6,1744786815,258,101200,4194304,4096,512,6,6,2,245760,1024,317925,16,4.811337276026362,2.7168583549483216,6.684361569016876,37888.0,1,6,0
old_msedge.exe,4113480,23117,120,34404,12,1752620643,34,1221408,5368709120,4096,512,10,10,2,4202496,1024,4170701,16,3.7021578931152557,0.0,6.564405310211104,341845.3333333333,3,252,0
Ninja Kiwi Archive.exe,104477184,23117,120,34404,12,1580692119,34,80818816,5368709120,4096,512,5,5,2,107966464,1024,0,16,3.31838449031565,0.12227588125913882,6.8305748683257175,8706346.666666666,37,1014,0
packageregistrator.exe,39328,23117,128,332,3,3705213860,258,19438,4194304,8192,512,4,6,2,40960,512,80438,16,3.347673447350301,0.08153941234324169,5.173656879110977,4778.666666666667,1,1,0
uninstallation_assistant_host.exe,214432,23117,272,332,6,1744786821,258,70880,4194304,4096,512,6,6,2,204800,1024,219094,16,4.777573003217646,2.70448622542846,6.716962605951322,31488.0,1,6,0
fossilize-replay.exe,2000480,23117,248,332,4,1751072690,258,1038149,4194304,4096,512,6,6,3,2007040,1024,2060601,16,5.635843388494017,4.111021920637461,6.548006084057232,497024.0,1,137,0
CaptiveAppEntry.exe,68864,23117,216,332,5,1461788883,258,8577,4194304,4096,512,5,5,2,81920,1024,107102,16,4.677521208123695,2.257250182423459,6.547213496330998,12288.0,5,86,0
BraveUpdate.exe,167440,23117,256,332,5,1730269143,258,31241,4194304,4096,512,5,5,2,176128,1024,178018,16,4.814904358175488,2.062623285372436,6.333584496588205,31232.0,5,82,0
RTSSSetup.exe,24073256,23117,216,332,5,1627165075,271,13455,4194304,4096,512,4,4,2,397312,1024,24115379,16,3.85772963992612,0.0,6.402432966764409,14643.2,7,165,0
steam.exe,4698720,23117,336,332,5,1751072775,290,1643149,4194304,4096,512,6,6,2,5259264,1024,4715630,16,6.151257631524206,4.6791782169585785,6.7674552712275435,937267.2,14,330,0
steamxboxutil.exe,645216,23117,256,332,5,1751072687,258,125378,4194304,4096,512,6,6,3,651264,1024,669724,16,5.492979291478898,3.7635287072095007,6.624192416160115,126566.4,4,107,0
steamxboxutil64.exe,771680,23117,264,34404,6,1751072683,34,193616,5368709120,4096,512,6,6,3,782336,1024,834650,16,5.241245798391075,3.5781240172902793,6.48161619691415,126549.33333333333,4,115,0
iexplore.exe,820232,23117,232,332,6,2666876562,258,14528,4194304,4096,512,10,10,2,827392,1024,858007,16,4.1873967608240665,0.3503196032474204,6.464644768310293,134912.0,8,103,0
amtrucks.exe,47151896,23117,352,34404,10,1752056528,34,53891856,5368709120,4096,512,6,6,2,54124544,1024,47172156,16,5.150155106463396,0.1833387916558982,7.958084864365616,4714036.8,19,760,0
RTSSFrametimePipeSample.exe,63488,23117,232,332,4,1596725637,259,17570,4194304,4096,512,5,5,2,73728,1024,94241,16,4.384801306683717,2.8081881919942338,6.173067539843471,15616.0,8,272,0
BraveCrashHandler.exe,277008,23117,256,332,5,1730269146,258,91493,4194304,4096,512,5,5,2,286720,1024,328168,16,5.121258421043448,2.3365645664070254,6.653815417533682,53145.6,11,248,0
bootstrapperCrashHandler.exe,1296880,23117,288,34404,6,1669813193,34,860428,5368709120,4096,512,6,6,3,1609728,1024,1335733,16,4.949152671695381,2.1429071010260503,6.404913293941922,214186.66666666666,23,283,0
vlc.exe,969608,23117,128,332,12,834417050,270,5312,4194304,4096,512,4,4,2,987136,1024,1017117,16,2.797067625624118,0.0,7.296296159647884,78762.66666666667,7,174,0
wabmig.exe,67072,23117,224,332,5,1032508700,258,16576,4194304,4096,512,10,10,2,81920,1024,93908,16,4.687939227972722,0.27718562076190567,6.238434996970257,13209.6,10,99,0
vulkandriverquery.exe,168544,23117,256,332,4,1751072684,258,21845,4194304,4096,512,6,6,3,172032,1024,199188,16,5.369776620630429,2.7632387154522258,6.655500768158383,39040.0,1,69,0
